Time,Channel A
(ms),(mV)

0.01622400,-25.52903000
0.01624000,-28.93085000
0.01625600,-30.63484000
0.01627200,-34.03666000
0.01628800,-35.74065000
0.01630400,-40.84645000
0.01632000,-40.84645000
0.01633600,-44.25443000
0.01635200,-44.25443000
0.01636800,-49.36023000
0.01638400,-49.36023000
0.01640000,-52.76205000
0.01641600,-52.76205000
0.01643200,-59.57185000
0.01644800,-54.46604000
0.01646400,-61.27583000
0.01648000,-57.86786000
0.01649600,-62.97367000
0.01651200,-61.27583000
0.01652800,-64.67765000
0.01654400,-62.97367000
0.01656000,-64.67765000
0.01657600,-64.67765000
0.01659200,-66.38164000
0.01660800,-66.38164000
0.01662400,-66.38164000
0.01664000,-64.67765000
0.01665600,-66.38164000
0.01667200,-66.38164000
0.01668800,-64.67765000
0.01670400,-64.67765000
0.01672000,-64.67765000
0.01673600,-62.97367000
0.01675200,-62.97367000
0.01676800,-59.57185000
0.01678400,-61.27583000
0.01680000,-57.86786000
0.01681600,-59.57185000
0.01683200,-54.46604000
0.01684800,-56.16388000
0.01686400,-52.76205000
0.01688000,-51.05807000
0.01689600,-49.36023000
0.01691200,-45.95226000
0.01692800,-44.25443000
0.01694400,-40.84645000
0.01696000,-40.84645000
0.01697600,-35.74065000
0.01699200,-35.74065000
0.01700800,-32.33883000
0.01702400,-30.63484000
0.01704000,-25.52903000
0.01705600,-23.82505000
0.01707200,-20.42323000
0.01708800,-18.71924000
0.01710400,-15.31742000
0.01712000,-11.90945000
0.01713600,-8.50762700
0.01715200,-6.80364100
0.01716800,-3.40182100
0.01718400,0.00000000
0.01720000,3.40182100
0.01721600,5.10580700
0.01723200,10.21161000
0.01724800,10.21161000
0.01726400,15.31742000
0.01728000,17.01525000
0.01729600,20.42323000
0.01731200,22.12721000
0.01732800,25.52903000
0.01734400,28.93085000
0.01736000,30.63484000
0.01737600,32.33883000
0.01739200,37.44463000
0.01740800,37.44463000
0.01742400,42.55044000
0.01744000,42.55044000
0.01745600,45.95226000
0.01747200,45.95226000
0.01748800,51.05807000
0.01750400,51.05807000
0.01752000,54.46604000
0.01753600,54.46604000
0.01755200,57.86786000
0.01756800,57.86786000
0.01758400,61.27583000
0.01760000,59.57185000
0.01761600,64.67765000
0.01763200,61.27583000
0.01764800,64.67765000
0.01766400,64.67765000
0.01768000,66.38164000
0.01769600,66.38164000
0.01771200,66.38164000
0.01772800,66.38164000
0.01774400,68.07948000
0.01776000,64.67765000
